modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,fieldId,fieldKo,value,unit
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,eer,EER,14.2,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorHp,팬 모터,0.40,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorRpm,팬 회전수,"1,075",RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,grossCoolingCapacity,냉방능력,"49,930",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ratedAirflow,정격 풍량,"1,600/1,600",CFM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,refrigerantControl,팽창 장치,Thermal Expansion Valve,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,soundRating,소음 정격,87,dB
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,systemPower,시스템 소비전력,3.67,kW
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ahriNetCoolingCapacity,AHRI 냉방능력,"49,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,capacityClass,용량대,4 Tons,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilFaceArea,코일 면적,16.91,sq ft
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilRowsFpi,코일 열수/FPI,1/23,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,eer,EER,13.2/15.0,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorHp,팬 모터,0.40,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorRpm,팬 회전수,"1,075",RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,grossCoolingCapacity,냉방능력,"49,930",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ratedAirflow,정격 풍량,"1,600/1,600",CFM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,refrigerantControl,팽창 장치,Thermal Expansion Valve,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,soundRating,소음 정격,87,dB
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC048F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,systemPower,시스템 소비전력,3.67,kW
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ahriNetCoolingCapacity,AHRI 냉방능력,"60,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,capacityClass,용량대,5 Tons,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilFaceArea,코일 면적,17,sq ft
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilRowsFpi,코일 열수/FPI,3/16,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,eer,EER,14.2,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorHp,팬 모터,0.40,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorRpm,팬 회전수,"1,075",RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,grossCoolingCapacity,냉방능력,"61,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ratedAirflow,정격 풍량,"2,000/2,000",CFM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,refrigerantControl,팽창 장치,Thermal Expansion Valve,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,soundRating,소음 정격,87,dB
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060E3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,systemPower,시스템 소비전력,4.67,kW
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ahriNetCoolingCapacity,AHRI 냉방능력,"60,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,capacityClass,용량대,5 Tons,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilFaceArea,코일 면적,16.91,sq ft
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,coilRowsFpi,코일 열수/FPI,1/23,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,eer,EER,12.85/15.0,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorHp,팬 모터,0.40,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,fanMotorRpm,팬 회전수,"1,075",RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,grossCoolingCapacity,냉방능력,"61,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,ratedAirflow,정격 풍량,"2,000/2,000",CFM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,refrigerantControl,팽창 장치,Thermal Expansion Valve,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,soundRating,소음 정격,87,dB
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"T/YHC060F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,33,Table 7. General data — 3 to 5 tons — high efficiency,systemPower,시스템 소비전력,4.67,kW
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ahriNetCoolingCapacity,AHRI 냉방능력,"68,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,capacityClass,용량대,6 Tons,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,coilFaceArea,코일 면적,20.77,sq ft
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,coilRowsFpi,코일 열수/FPI,1/23,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,eer,EER,12.6,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,fanMotorHp,팬 모터,0.7,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,fanMotorRpm,팬 회전수,1100,RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,grossCoolingCapacity,냉방능력,"72,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ieer,IEER,14.5,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ratedAirflow,정격 풍량,"2,400/2,100",CFM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,refrigerantControl,팽창 장치,Thermal Expansion Valve,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,soundRating,소음 정격,89,dB
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Single Compressor T/YHC072E/F3,4,W",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,systemPower,시스템 소비전력,5.37,kW
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ahriNetCoolingCapacity,AHRI 냉방능력,"71,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,capacityClass,용량대,6 Tons,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,coilFaceArea,코일 면적,20.77,sq ft
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,coilRowsFpi,코일 열수/FPI,1/20,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,eer,EER,13.1,
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,fanMotorHp,팬 모터,0.7,HP
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,fanMotorRpm,팬 회전수,1100,RPM
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,grossCoolingCapacity,냉방능력,"73,000",Btu/h
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ieer,IEER,15.5(d),
trane-symbio-700-precedent-and-axiom-rooftop-wshp-lontalk-scc,e5,Trane,Symbio™ 700 — Precedent® and Axiom™ Rooftop WSHP (LonTalk) · SCC 프로파일 (실내 쾌적 제어),"Dual Compressor T/YHC074F3,4",modelNumber,packagedUnit,extracted,RT-PRC023AY-EN_12202022.pdf,35,Table 8. General data — 6 to 7.5 tons — high efficiency,ratedAirflow,정격 풍량,"2,400/2,100",CFM
